title,url,price,rating,review_count,seller,search_term,scraped_at,is_suspicious,suspicion_reasons
Cartucho De Impressora Colorido 667xl Color Compatível 12ML,https://www.amazon.com.br/Cartucho-Impressora-Colorido-667xl-Compat%C3%ADvel/dp/B0C75WYTXM/ref=sr_1_36?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-36&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,175.0,5.0,,(2),cartucho HP 667XL,2025-09-23 00:18:30,True,"[""Palavra-chave suspeita: 'compatível'""]"
Kit 2 Tinta Stkink Black Compatível Advantage 667 667XL 2874 2774 2376 60K46A 100ml,https://www.amazon.com.br/Stkink-Compat%C3%ADvel-Advantage-667XL-60K46A/dp/B0DPNJVCNN/ref=sr_1_37?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-37&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,56.0,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:30,True,"[""Palavra-chave suspeita: 'compatível'""]"
"Kit com 02 Cartuchos de Tinta H P 667XL - Colorido + Preto Original - Para Deskjet Ink Advantage 2376, 2776, 6476, 5076, 5276",https://www.amazon.com.br/Kit-com-Cartuchos-Tinta-667XL/dp/B0CGWTTKSQ/ref=sr_1_38?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-38,405.8,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:30,False,[]
"Cartucho de tinta H P 667XL Preto Original (3YM81AB) Para Deskjet Ink Advantage 2376, 2776, 6476, 5076, 5276",https://www.amazon.com.br/Cartucho-667XL-Original-3YM81AB-Advantage/dp/B0CGWT93MQ/ref=sr_1_39?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-39,203.8,3.6,,(4),cartucho HP 667XL,2025-09-23 00:18:31,False,[]
ASANSH Cartucho de tinta 667 667xl para 667XL Cartucho de tinta preto e colorido de alto rendimento Use para Deskjet Ink Advantage 1275 2375 2775 Deskjet Ink Advantage Plus 6075 6475 6476 (pacote com,https://www.amazon.com.br/ASANSH-Cartucho-667-rendimento-Advantage/dp/B0D4D5YC6M/ref=sr_1_40?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-40&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b,363.0,3.8,,(5),cartucho HP 667XL,2025-09-23 00:18:31,False,[]
"Kit Cartucho 667 Preto E Colorido + Folha A4 500 unid, Kit escritório, econômico, folhas, Resmas, papel de qualidade, Combo, DeskJet Ink Advantage, 2376, 2776, 6476, resma, black, color, original.",https://www.amazon.com.br/667-escrit%C3%B3rio-econ%C3%B4mico-qualidade-Advantage/dp/B0DJWF6VW9/ref=sr_1_41?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-41&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,189.0,5.0,,(3),cartucho HP 667XL,2025-09-23 00:18:31,False,[]
"Cartucho de tinta de substituição 667XL para HP Ink 667XL preto e colorido para DeskJet Ink DeskJet 1275 2374 2375 2376 2775 2776 6075 6475 6476 impressora (1 preta, 1 cor)",https://www.amazon.com.br/Cartucho-substitui%C3%A7%C3%A3o-colorido-DeskJet-impressora/dp/B0DXYXT55H/ref=sr_1_42?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-42&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,334.0,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:31,False,[]
Kit 2 Tinta Stkink Black Compatível Advantage 667 667XL 2874 2774 2376 60K46A 500ml,https://www.amazon.com.br/Stkink-Compat%C3%ADvel-Advantage-667XL-60K46A/dp/B0DPR41GHW/ref=sr_1_43?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-43&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,123.0,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:31,True,"[""Palavra-chave suspeita: 'compatível'""]"
Zencoma 667XL 667 XL 667 Cartuchos de tinta para impressoras HP 667xl Pacote combo de cartuchos de tinta preta e colorida para impressoras HP DeskJet 1275 2374 2375 2376 2775 2776 6075 6475 6476 (1,https://www.amazon.com.br/Zencoma-Cartuchos-impressoras-667xl-cartuchos/dp/B0CRRC3BVC/ref=sr_1_44?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-44&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,519.0,3.2,,(7),cartucho HP 667XL,2025-09-23 00:18:31,False,[]
Kit 4 Tintas Stkink Compatível Advantage 667 667XL 2874 2774 2376 60K46A 1 Litro,https://www.amazon.com.br/Tintas-Stkink-Compat%C3%ADvel-Advantage-667XL/dp/B0DPLDVYYB/ref=sr_1_45?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-45&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,254.0,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:31,True,"[""Palavra-chave suspeita: 'compatível'""]"
Cartucho de tinta 667XL preto compatível com HP Ink 667 667XL Tinta de impressora funciona com DeskJet 1275 2374 2375 2376 2775 2776 6075 6475 6476 impressoras (1 volta),https://www.amazon.com.br/Cartucho-compat%C3%ADvel-impressora-funciona-impressoras/dp/B0F2N2MJQN/ref=sr_1_46?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-46&ufe=app_do%3Aamzn1.fos.e05b01e0-91a7-477e-a514-15a32325a6d6,441.0,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:31,True,"[""Palavra-chave suspeita: 'compatível'""]"
"Cartuchos de tinta de substituição 667XL 667 XL 667 para hp 667 cartuchos de tinta pretos e coloridos para Deskjet Ink Advantage 1275 2375 2775, Deskjet Ink Advantage Plus 6075 6475 6476 (2 preto)",https://www.amazon.com.br/Cartuchos-substitui%C3%A7%C3%A3o-cartuchos-coloridos-Advantage/dp/B0DT3S9L1S/ref=sr_1_47?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-47&ufe=app_do%3Aamzn1.fos.4bb5663b-6f7d-4772-84fa-7c7f565ec65b,360.0,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:31,False,[]
"Pacote combo de cartucho de tinta 667XL com substituição de chip para impressoras HP DeskJet Ink Advantage 1275 2374 2375 2376 2775 2776 6475 6476 6075, tinta de alto rendimento remanufaturada, cor-1",https://www.amazon.com.br/substitui%C3%A7%C3%A3o-impressoras-Advantage-rendimento-remanufaturada/dp/B0DNZ35BCH/ref=sr_1_48?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-48,181.28,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:31,False,[]
Pesquisas relacionadas,,,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:31,False,[]
Anterior12Próximo,,,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:32,False,[]
Precisa de ajuda?,https://www.amazon.com.br/gp/help/customer/display.html?nodeId=201366230,,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:32,False,[]
Patrocinado,,,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:32,False,[]
Patrocinado,,,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:32,False,[]
Visite a loja oficial da HP,,,4.7,19716.0,Comprar HP inc.,cartucho HP 664,2025-09-23 00:18:42,False,[]
Cartucho HP 664XL preto Original (F6V31AB) Para…,,,4.7,19716.0,19.716,cartucho HP 664,2025-09-23 00:18:43,False,[]
Cartucho Hp 664 Original F6v28ab Cores p/ Deskj…,,,4.7,19716.0,19.716,cartucho HP 664,2025-09-23 00:18:43,False,[]
Cartucho Hp 664xl Colorido Original (f6v30…,,,4.7,19716.0,19.716,cartucho HP 664,2025-09-23 00:18:43,False,[]
Consulte as páginas dos produtos para ver outras opções de compra.,,,,,Amazon.com.br,cartucho HP 664,2025-09-23 00:18:43,False,[]
"Cartucho Hp 664 preto Original (f6v29ab) Para Hp Deskjet 2136, 2676, 3776, 5076, 5276",https://www.amazon.com.br/s?k=cartucho+HP+664&__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss#,74.0,4.7,,"(19,7 mil)",cartucho HP 664,2025-09-23 00:18:43,False,[]
TECKKIN Cartucho de Tinta Compatível para HP 664 664XL Compatível para HP Deskjet Ink Advantage 1115 1118 2135 2136 2675 3635 3638 3775 3835 4535 4675 5075 5275 (1 Preto),https://www.amazon.com.br/s?k=cartucho+HP+664&__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss#,120.0,4.2,,"(7,8 mil)",cartucho HP 664,2025-09-23 00:18:43,True,"[""Palavra-chave suspeita: 'compatível'""]"
Valuetoner Cartuchos de Tinta para HP 664 664XL 664 XL Compatível com HP DeskJet Ink Advantage 1115 3635 3636 3775 3835 3836 3838 4535 4536 4675 5085 5275 (1 Preto 1 Colorido),https://www.amazon.com.br/s?k=cartucho+HP+664&__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss#,170.0,4.4,,"(25,7 mil)",cartucho HP 664,2025-09-23 00:18:43,True,"[""Palavra-chave suspeita: 'compatível'""]"
GPC IMAGE Cartuchos de Tinta para HP 664 664XL 664 XL Compatível com HP DeskJet Ink Advantage 1115 2135 3630 2675 3635 3775 3835 4535 4675 5075 (2 Preto),https://www.amazon.com.br/s?k=cartucho+HP+664&__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&ref=nb_sb_noss#,168.0,4.4,,"(16,8 mil)",cartucho HP 664,2025-09-23 00:18:43,True,"[""Palavra-chave suspeita: 'compatível'""]"
"Cartucho Hp 664 preto Original (f6v29ab) Para Hp Deskjet 2136, 2676, 3776, 5076, 5276",https://www.amazon.com.br/HP-F6V29AB-Cartucho-Tinta-Preto/dp/B074HMBWQG/ref=sr_1_5?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-5&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,74.0,4.7,,"(19,7 mil)",cartucho HP 664,2025-09-23 00:18:44,False,[]
Kit Cartuchos 664 Preto e colorido Original HP 1115 2136 3636,https://www.amazon.com.br/Cartuchos-Preto-colorido-Original-1115/dp/B07Z23F33D/ref=sr_1_6?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-6&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,154.0,4.7,,(546),cartucho HP 664,2025-09-23 00:18:44,False,[]
HP Cartucho De Tinta 664 Tricolor,https://www.amazon.com.br/Cartucho-HP-664-Colorido-F6V28A/dp/B01B2YLPLA/ref=sr_1_7?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-7&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,65.0,4.6,,"(2,7 mil)",cartucho HP 664,2025-09-23 00:18:44,False,[]
"TECKKIN Cartucho de Tinta Compatível para HP 664 664XL Compatível para HP Deskjet Ink Advantage 1115 1118 2135 2136 2675 3635 3638 3775 3835 4535 4675 5075 5275 (1 Preto, 1 Colorido)",https://www.amazon.com.br/TECKKIN-Cartucho-Compat%C3%ADvel-para-Advantage/dp/B0FJ2HFKMK/ref=sr_1_8?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-8&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,189.0,4.2,,"(7,8 mil)",cartucho HP 664,2025-09-23 00:18:44,True,"[""Palavra-chave suspeita: 'compatível'""]"
Kit Cartuchos de Tinta HP 664 | 2136 | 4536 Black + Color Original - 2ml,https://www.amazon.com.br/Cartuchos-Tinta-HP-Black-Original/dp/B004E6O99O/ref=sr_1_9?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-9&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,139.0,4.7,,(461),cartucho HP 664,2025-09-23 00:18:44,False,[]
HP Cartucho De Tinta 664 Negra,https://www.amazon.com.br/Cartucho-HP-664-Preto-F6V29A/dp/B01B2YLQ6E/ref=sr_1_10?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.PPcKwHUIgIyvce9dlpEvZ0m9PO_bBMiu3VYKHGKN9uSv-rBm8d4FmdfIBysxEbDXzwx9xE7afY10Ue9mcjrrLRpsMQwXMJRnqT9OKbd_4_sPVL4Q9PArqOgXiiiNRad2R1Z4duSWtChhf_59v04ueVa8-80PpU3mws-dlS-a9pcBuGsmr37uXGeMI2PgRjzTR5ZK1a2PE5CMYiTkSkwM5lenqH7ieTJBZuiBE0I7gHk--NuQkBtn7TonR5zfioUyZ1G2q0-mngXkJ5vZUApOyKs7nQuB634zU0kGT1AUcT8.2W_Jw7BC189q8V8WvccS6k9zxMIiCgZY5OgrhmKtOZg&dib_tag=se&keywords=cartucho+HP+664&qid=1758597518&sr=8-10&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,62.0,4.5,,(48),cartucho HP 664,2025-09-23 00:18:44,False,[]
